sep=,
PATCH,	BLUE,	RED,	WINNER,	BB1,	RB1,	BB2,	RB2,	BB3,	RB3,	BP1,	RP1,	RP2,	BP2,	BP3,	RP3,	RB4,	BB4,	RB5,	BB5,	RP4,	BP4,	BP5,	RP5
8_15,	GGS,	CG,	RED,	TAHM KENCH,	AATROX,	GANGPLANK,	ZOE,	AKALI,	KINDRED,	NOCTURNE,	BRAUM, TRUNDLE,	XAYAH, RAKAN,	EZREAL,	LEBLANC,	SYNDRA,	RYZE,	DR. MUNDO,	ORIANNA,	GNAR, TALIYAH,	CAMILLE,
8_15,	TSM,	100,	BLUE,	MORGANA,	AATROX,	RAKAN,	ZOE,	AKALI,	SYNDRA,	BRAUM,	KINDRED, ALISTAR,	GRAGAS, VARUS,	ASHE,	GNAR,	CAMILLE,	CHOGATH,	GANGPLANK,	ORIANNA,	NOCTURNE, ZILEAN,	DR. MUNDO,
8_15,	TL,	C9,	RED,	AKALI,	AATROX,	GRAGAS,	NOCTURNE,	TALIYAH,	RAKAN,	KINDRED,	ASHE, TAHM KENCH,	BRAUM, VARUS,	LEE SIN,	GNAR,	ZOE,	ZILEAN,	YASUO,	GANGPLANK,	CHOGATH, ORIANNA,	SYNDRA,
8_15,	FLY,	CLG,	BLUE,	RAKAN,	ZOE,	KINDRED,	AKALI,	TALIYAH,	AATROX,	TRUNDLE,	VARUS, GRAGAS,	ASHE, TAHM KENCH,	BRAUM,	GANGPLANK,	SYNDRA,	GNAR,	DR. MUNDO,	CHOGATH,	RYZE, RUMBLE,	ORIANNA,
8_15,	FOX,	TL,	RED,	MORGANA,	AATROX,	GALIO,	AKALI,	NOCTURNE,	RAKAN,	KINDRED,	VARUS, BRAUM,	TAHM KENCH, ASHE,	GRAGAS,	RUMBLE,	LEBLANC,	GANGPLANK,	ZOE,	GNAR,	ZILEAN, CHOGATH,	AZIR,
8_15,	100,	C9,	RED,	MORGANA,	AATROX,	KINDRED,	RAKAN,	TAHM KENCH,	AKALI,	NOCTURNE,	BRAUM, TRUNDLE,	ALISTAR, ZOE,	GANGPLANK,	JAYCE,	LEBLANC,	RUMBLE,	SYNDRA,	QUINN,	KAISA, VLADIMIR,	FIZZ,
8_15,	OPT,	TSM,	RED,	ALISTAR,	AATROX,	RAKAN,	KINDRED,	AKALI,	NOCTURNE,	VARUS,	TRUNDLE, EZREAL,	ZILEAN, CAMILLE,	TAHM KENCH,	FIZZ,	LEBLANC,	AZIR,	SYNDRA,	RYZE,	VIKTOR, GRAGAS,	GANGPLANK,
8_15,	GGS,	FLY,	RED,	AKALI,	AATROX,	TALIYAH,	KINDRED,	GANGPLANK,	HEIMERDINGER,	NOCTURNE,	TRUNDLE, TAHM KENCH,	ASHE, RYZE,	VARUS,	BRAUM,	ZOE,	ALISTAR,	CASSIOPEIA,	RUMBLE,	DR. MUNDO, RAKAN,	AZIR,
8_15,	CLG,	CG,	BLUE,	TAHM KENCH,	AATROX,	KINDRED,	NOCTURNE,	MORGANA,	RAKAN,	VARUS,	BRAUM, TRUNDLE,	GRAVES, DR. MUNDO,	ASHE,	LEBLANC,	AZIR,	ZILEAN,	ALISTAR,	GANGPLANK,	BARD, RYZE,	SYNDRA,
8_15,	100,	OPT,	RED,	MORGANA,	RAKAN,	AKALI,	KINDRED,	AATROX,	NOCTURNE,	BRAUM,	ASHE, TAHM KENCH,	JHIN, GRAVES,	CAMILLE,	GANGPLANK,	GRAGAS,	DR. MUNDO,	SYNDRA,	SEJUANI,	RYZE, JAX,	ZOE,
8_15,	CLG,	GGS,	BLUE,	TAHM KENCH,	AATROX,	KINDRED,	NOCTURNE,	MORGANA,	AKALI,	RAKAN,	HEIMERDINGER, FIDDLESTICKS,	VARUS, TRUNDLE,	GRAVES,	RYZE,	LEBLANC,	SYNDRA,	JAYCE,	ORIANNA,	GANGPLANK, ZOE,	GNAR,
8_15,	CG,	FOX,	RED,	ZOE,	AATROX,	RUMBLE,	NOCTURNE,	AKALI,	MORGANA,	KINDRED,	VARUS, BRAUM,	ASHE, TAHM KENCH,	GANGPLANK,	JAYCE,	LEE SIN,	YORICK,	GRAGAS,	SEJUANI,	IRELIA, RYZE,	SYNDRA,
8_15,	FLY,	C9,	RED,	KINDRED,	AATROX,	GANGPLANK,	RUMBLE,	NOCTURNE,	TRUNDLE,	TAHM KENCH,	ZILEAN, JHIN,	SEJUANI, ASHE,	CAMILLE,	DR. MUNDO,	OLAF,	GNAR,	BRAUM,	ORNN,	KENNEN, AZIR,	LEBLANC,
8_15,	TSM,	TL,	BLUE,	RAKAN,	AATROX,	MORGANA,	ZILEAN,	TAHM KENCH,	BRAUM,	AKALI,	GALIO, KINDRED,	TRUNDLE, GANGPLANK,	RUMBLE,	VARUS,	KAISA,	EZREAL,	QUINN,	ALISTAR,	SWAIN, PYKE,	TRISTANA,	
